0.43706,0.19154,0.1004,0.07825,0.13645,0.22167,0.27607,0.24492,0.18156,0.13452,0.16615,0.15159,0.11562,0.09767,0.06891,0.03381
0.24072,0.9179,0.34459,0.10084,0.0881,0.18599,0.24471,0.28104,0.26026,0.1308,0.10703,0.1212,0.12933,0.09474,0.05054,0.03892
0.07939,0.42727,1.54819,0.2553,0.17419,0.1567,0.19494,0.24099,0.30465,0.20244,0.13592,0.09236,0.07447,0.07562,0.06039,0.05419
0.05025,0.16013,0.76326,2.41488,0.60309,0.30005,0.20479,0.25349,0.2842,0.26438,0.12198,0.06619,0.05574,0.04982,0.03342,0.02314
0.08842,0.11401,0.17413,1.18295,1.97346,0.82981,0.52992,0.36391,0.30982,0.37794,0.23456,0.16976,0.07847,0.0592,0.07293,0.05991
0.16066,0.08455,0.07797,0.32158,0.92678,1.25802,0.77089,0.53368,0.39065,0.36997,0.3196,0.18727,0.08477,0.06203,0.04372,0.02299
0.15151,0.10902,0.16963,0.14266,0.38964,0.60935,0.82359,0.60792,0.41881,0.33471,0.34696,0.27365,0.1439,0.10313,0.05848,0.05668
0.1605,0.19152,0.14778,0.1154,0.28358,0.52945,0.71407,0.89942,0.68656,0.46093,0.32111,0.27812,0.2744,0.18868,0.12519,0.05167
0.12666,0.1664,0.26705,0.18092,0.33502,0.42791,0.6365,0.71106,0.84432,0.53784,0.37715,0.19388,0.21098,0.14731,0.12623,0.05559
0.04265,0.07097,0.09471,0.1905,0.27014,0.35671,0.47143,0.54445,0.57184,0.6131,0.48756,0.24395,0.19932,0.12981,0.13031,0.10495
0.06379,0.12122,0.14096,0.221,0.41637,0.56222,0.44403,0.44529,0.55162,0.64458,0.51747,0.44808,0.31282,0.16998,0.12618,0.08873
0.09211,0.08298,0.09144,0.11446,0.29571,0.53022,0.59213,0.50794,0.54348,0.40066,0.6009,0.61314,0.45607,0.25322,0.15807,0.08952
0.07191,0.07961,0.07019,0.1176,0.25571,0.4186,0.46558,0.57691,0.54464,0.46135,0.42668,0.57793,0.57742,0.4188,0.33083,0.1448
0.05555,0.07437,0.04841,0.05375,0.16186,0.26891,0.36685,0.3399,0.3542,0.29461,0.33274,0.39381,0.42904,0.37179,0.22186,0.13808
0.01974,0.04236,0.06252,0.12305,0.11771,0.18259,0.20267,0.29165,0.37384,0.29475,0.24635,0.2689,0.50837,0.4557,0.47309,0.17989
0.03234,0.03332,0.05041,0.02937,0.06631,0.0942,0.19274,0.15994,0.16704,0.2167,0.16151,0.17035,0.1852,0.24559,0.24093,0.17049
